Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,4.365,4.57,1.545,1.39,88.1,169.1,73.5,107,8.5,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.59,3.39,1.51,1.34,141.2,212.1,93,188,17,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,4.59,6.04,1.48,1.61,151,132.2,138,108,18,29
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,4.365,4.57,1.545,1.39,88.1,169.1,73.5,107,8.5,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.59,6.04,1.51,1.61,141.2,132.2,93,108,17,29
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.86,3.39,1.7,1.34,153.2,212.1,89,188,20,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.18,4.57,1.38,1.39,83.1,169.1,77,107,15,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.15,4.16,1.54,1.34,153.2,145,123,101,20,12
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,2.76,4.02,1.1,1.39,71.2,150,45,109,7,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.15,4.02,1.54,1.39,153.2,150,123,109,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,2.76,3.27,1.1,1.14,71.2,154.1,45,117,7,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2169.84,4.52,6260,5588,1476,164,523,1221,0.264,0.329,0.414,0.743,2316,48,1144,5.4,4.57,1.47,1.39,73.1,169.1,49,107,16,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2012.74,4.6,6144,5620,1460,212,416,1125,0.26,0.313,0.431,0.744,2422,36,1053,5.86,3.71,1.7,1.22,153.2,206.1,89,179,20,33
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-2012.74,4.6,6144,5620,1460,212,416,1125,0.26,0.313,0.431,0.744,2422,36,1053,5.15,3.71,1.54,1.19,153.2,40.05,123,23,20,9
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2012.74,4.6,6144,5620,1460,212,416,1125,0.26,0.313,0.431,0.744,2422,36,1053,4.365,3.78,1.545,1.23,88.1,171.1,73.5,120,8.5,24
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2012.74,4.6,6144,5620,1460,212,416,1125,0.26,0.313,0.431,0.744,2422,36,1053,5.86,4.07,1.7,1.32,153.2,137,89,104,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2012.74,4.6,6144,5620,1460,212,416,1125,0.26,0.313,0.431,0.744,2422,36,1053,2.76,3.78,1.1,1.23,71.2,171.1,45,120,7,24
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2012.74,4.6,6144,5620,1460,212,416,1125,0.26,0.313,0.431,0.744,2422,36,1053,5.59,4.365,1.51,1.545,141.2,88.1,93,73.5,17,8.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2578.08,5.27,6382,5651,1566,178,581,1308,0.277,0.349,0.446,0.795,2521,72,1212,4.59,4.57,1.48,1.45,151,171.1,138,157,18,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2578.08,5.27,6382,5651,1566,178,581,1308,0.277,0.349,0.446,0.795,2521,72,1212,5.18,4.32,1.38,1.43,83.1,162.1,77,139,15,13
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2578.08,5.27,6382,5651,1566,178,581,1308,0.277,0.349,0.446,0.795,2521,72,1212,4.365,3.52,1.545,1.16,88.1,189.1,73.5,161,8.5,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-2578.08,5.27,6382,5651,1566,178,581,1308,0.277,0.349,0.446,0.795,2521,72,1212,2.76,3.52,1.1,1.16,71.2,189.1,45,161,7,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2578.08,5.27,6382,5651,1566,178,581,1308,0.277,0.349,0.446,0.795,2521,72,1212,5.59,5.4,1.51,1.58,141.2,13.1,93,10,17,0
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2578.08,5.27,6382,5651,1566,178,581,1308,0.277,0.349,0.446,0.795,2521,72,1212,1.95,4.57,1.35,1.45,60,171.1,33,157,3,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,4.59,3.07,1.48,1.07,151,214.1,138,226,18,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,5.86,4.75,1.7,1.29,153.2,138.1,89,89,20,28
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,5.15,3.56,1.54,1.4,153.2,149,123,137,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,4.365,3.51,1.545,1.22,88.1,200,73.5,164,8.5,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,2.76,4.82,1.1,1.48,71.2,56,45,38,7,11
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,5.4,3.51,1.47,1.22,73.1,200,49,164,16,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1513.59,3.69,6077,5563,1385,148,411,1207,0.249,0.302,0.378,0.68,2104,34,1068,1.95,3.07,1.35,1.07,60,214.1,33,226,3,23
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1522.98,3.72,6079,5498,1307,172,439,1230,0.238,0.3,0.392,0.693,2156,67,1092,5.15,3.775,1.54,1.23,153.2,77.55,123,68,20,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1522.98,3.72,6079,5498,1307,172,439,1230,0.238,0.3,0.392,0.693,2156,67,1092,4.365,3.11,1.545,1.15,88.1,200,73.5,144,8.5,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1522.98,3.72,6079,5498,1307,172,439,1230,0.238,0.3,0.392,0.693,2156,67,1092,5.59,4.34,1.51,1.35,141.2,213.2,93,214,17,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1439.67,4.31,6293,5499,1370,155,585,1245,0.249,0.327,0.391,0.718,2149,76,1191,4.59,2.82,1.48,1.05,151,60.2,138,51,18,7
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1439.67,4.31,6293,5499,1370,155,585,1245,0.249,0.327,0.391,0.718,2149,76,1191,5.59,3.37,1.51,1.25,141.2,192.1,93,122,17,21
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1439.67,4.31,6293,5499,1370,155,585,1245,0.249,0.327,0.391,0.718,2149,76,1191,5.18,5.52,1.38,1.5,83.1,29.1,77,13,15,5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1794.85,4.6,6165,5465,1391,171,562,1283,0.255,0.327,0.41,0.737,2240,51,1126,5.86,8.02,1.7,1.59,153.2,21.1,89,12,20,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1794.85,4.6,6165,5465,1391,171,562,1283,0.255,0.327,0.41,0.737,2240,51,1126,4.59,3.3,1.48,1.33,151,182.2,138,194,18,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1794.85,4.6,6165,5465,1391,171,562,1283,0.255,0.327,0.41,0.737,2240,51,1126,5.15,3.3,1.54,1.33,153.2,182.2,123,194,20,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1794.85,4.6,6165,5465,1391,171,562,1283,0.255,0.327,0.41,0.737,2240,51,1126,2.76,3.75,1.1,1.36,71.2,134.1,45,101,7,13
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1794.85,4.6,6165,5465,1391,171,562,1283,0.255,0.327,0.41,0.737,2240,51,1126,5.4,4.04,1.47,1.32,73.1,158,49,162,16,19
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1794.85,4.6,6165,5465,1391,171,562,1283,0.255,0.327,0.41,0.737,2240,51,1126,4.59,3.85,1.48,1.26,151,147.1,138,136,18,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1415.17,4.36,6152,5599,1511,159,427,1204,0.27,0.323,0.418,0.741,2343,26,1118,4.59,3.15,1.48,1.43,151,111.1,138,66,18,5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1415.17,4.36,6152,5599,1511,159,427,1204,0.27,0.323,0.418,0.741,2343,26,1118,5.86,5.14,1.7,1.47,153.2,157.2,89,119,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.59,4.32,1.51,1.28,141.2,177,93,142,17,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,4.365,3.67,1.545,1.31,88.1,208.2,73.5,159,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.86,2.9,1.7,0.97,153.2,214.1,89,240,20,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,4.365,2.57,1.545,1.15,88.1,182,73.5,202,8.5,9
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.86,3.67,1.7,1.31,153.2,208.2,89,159,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.15,2.9,1.54,0.97,153.2,214.1,123,240,20,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.15,4.04,1.54,1.39,153.2,211.2,123,111,20,30
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,4.365,5.32,1.545,1.68,88.1,135.1,73.5,114,8.5,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.59,3.15,1.51,1.24,141.2,228.2,93,196,17,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.59,3.15,1.51,1.24,141.2,228.2,93,196,17,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,4.59,3.24,1.48,1.14,151,211,138,161,18,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.86,5.36,1.7,1.59,153.2,94,89,54,20,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1614.32,3.95,6064,5474,1381,157,407,1183,0.252,0.311,0.398,0.708,2176,71,1071,5.59,4.14,1.51,1.24,141.2,74,93,54,17,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1614.32,3.95,6064,5474,1381,157,407,1183,0.252,0.311,0.398,0.708,2176,71,1071,4.59,3.35,1.48,1.17,151,198.2,138,125,18,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1614.32,3.95,6064,5474,1381,157,407,1183,0.252,0.311,0.398,0.708,2176,71,1071,5.86,4.18,1.7,1.36,153.2,180.2,89,144,20,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,1.95,3.83,1.35,1.35,60,108,33,67,3,7
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,4.59,6.53,1.48,1.75,151,51,138,29,18,7
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,5.18,5.19,1.38,1.55,83.1,152.2,77,101,15,13
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,5.4,4.05,1.47,1.18,73.1,60,49,25,16,6
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,1.95,6.83,1.35,1.82,60,56.2,33,29,3,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,5.59,6.85,1.51,1.71,141.2,47.1,93,34,17,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,5.86,3.74,1.7,1.33,153.2,185.1,89,128,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,4.59,4.98,1.48,1.42,151,86.2,138,79,18,8
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,2.76,3.39,1.1,1.43,71.2,77,45,64,7,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,5.4,3.74,1.47,1.33,73.1,185.1,49,128,16,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,4.59,9.835,1.48,1.825,151,18.6,138,15.5,18,3.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,3.96,1.38,1.24,83.1,152.1,77,124,15,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,2.65,1.545,1.17,88.1,190.1,73.5,117,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,6.04,1.7,1.61,153.2,44.2,89,46,20,5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,3.83,1.38,1.13,83.1,200,77,171,15,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,2.65,1.545,1.17,88.1,190.1,73.5,117,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,3.83,1.7,1.13,153.2,200,89,171,20,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.15,2.65,1.54,1.17,153.2,190.1,123,117,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,1.95,3.97,1.35,1.22,60,197,33,134,3,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,3.83,1.545,1.13,88.1,200,73.5,171,8.5,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.59,2.65,1.51,1.17,141.2,190.1,93,117,17,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,1.95,3.97,1.35,1.22,60,197,33,134,3,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.59,2.67,1.48,1.11,151,64,138,67,18,4
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,2.67,1.38,1.11,83.1,64,77,67,15,4
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.15,3.83,1.54,1.13,153.2,200,123,171,20,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,2.76,3.96,1.1,1.24,71.2,152.1,45,124,7,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,2.65,1.7,1.17,153.2,190.1,89,117,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1831.66,3.91,6135,5486,1346,161,469,1330,0.245,0.313,0.396,0.709,2172,88,1126,5.59,3.35,1.51,1.15,141.2,80.2,93,53,17,6
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1831.66,3.91,6135,5486,1346,161,469,1330,0.245,0.313,0.396,0.709,2172,88,1126,4.59,3.3,1.48,1.21,151,191,138,209,18,11
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1831.66,3.91,6135,5486,1346,161,469,1330,0.245,0.313,0.396,0.709,2172,88,1126,5.86,3.52,1.7,1.38,153.2,166.1,89,125,20,11
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.59,6.3,1.48,1.57,151,90,138,70,18,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,6.13,1.38,1.36,83.1,39.2,77,27,15,8
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,3.04,1.38,1.13,83.1,204.1,77,216,15,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.365,2.66,1.545,1.01,88.1,219.2,73.5,185,8.5,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.86,5.26,1.7,1.6,153.2,183,89,107,20,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.15,2.66,1.54,1.01,153.2,219.2,123,185,20,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.365,4.64,1.545,1.365,88.1,71.55,73.5,56.5,8.5,13
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,5.705,1.51,1.585,141.2,27.15,93,16,17,3.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.365,5.26,1.545,1.6,88.1,183,73.5,107,8.5,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.59,2.66,1.48,1.01,151,219.2,138,185,18,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,3.04,1.51,1.13,141.2,204.1,93,216,17,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,4.98,1.51,1.45,141.2,72.1,93,57,17,12
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,3.6,1.38,1,83.1,15,77,12,15,0
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.15,5.26,1.54,1.6,153.2,183,123,107,20,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,2.76,2.66,1.1,1.01,71.2,219.2,45,185,7,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,1.95,3.6,1.35,1,60,15,33,12,3,0
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,5.26,1.51,1.6,141.2,183,93,107,17,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,6.3,1.38,1.57,83.1,90,77,70,15,16
